 ********* BEGIN READER ****************************
 
 Nucleus            :  Se  34  96
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 4   1) <--> ( 5   7)       -0.012022      0.000016      0.000013   WU     0.004105      0.003359
 ( 4   1) <--> ( 5   8)        0.016474      0.000030      0.000025   WU     0.007709      0.006307
 ( 4   1) <--> ( 5   9)        0.004815      0.000003      0.000002   WU     0.000658      0.000539
 ( 4   1) <--> ( 5  10)       -0.009390      0.000010      0.000008   WU     0.002504      0.002049
 ( 4   2) <--> ( 5   1)       -0.606454      0.040865      0.033435   WU    10.446630      8.547243
 ( 4   2) <--> ( 5   2)        0.203350      0.004595      0.003759   WU     1.174538      0.960986
 ( 4   2) <--> ( 5   3)       -0.032597      0.000118      0.000097   WU     0.030182      0.024694
 ( 4   2) <--> ( 5   4)       -0.029673      0.000098      0.000080   WU     0.025010      0.020462
 ( 4   2) <--> ( 5   5)        0.019999      0.000044      0.000036   WU     0.011360      0.009295
 ( 4   2) <--> ( 5   6)       -0.011580      0.000015      0.000012   WU     0.003809      0.003116
 ( 4   2) <--> ( 5   7)       -0.007010      0.000005      0.000004   WU     0.001396      0.001142
 ( 4   2) <--> ( 5   8)       -0.015159      0.000026      0.000021   WU     0.006528      0.005341
 ( 4   2) <--> ( 5   9)       -0.004804      0.000003      0.000002   WU     0.000655      0.000536
 ( 4   2) <--> ( 5  10)        0.009770      0.000011      0.000009   WU     0.002711      0.002218
 ( 4   3) <--> ( 5   1)        0.052064      0.000301      0.000246   WU     0.076994      0.062995
 ( 4   3) <--> ( 5   2)       -1.316182      0.192482      0.157485   WU    49.205302     40.258884
 ( 4   3) <--> ( 5   3)        0.067437      0.000505      0.000413   WU     0.129173      0.105687
 ( 4   3) <--> ( 5   4)        0.007955      0.000007      0.000006   WU     0.001797      0.001471
 ( 4   3) <--> ( 5   5)        0.017086      0.000032      0.000027   WU     0.008292      0.006785
 ( 4   3) <--> ( 5   6)        0.024884      0.000069      0.000056   WU     0.017589      0.014391
 ( 4   3) <--> ( 5   7)        0.009293      0.000010      0.000008   WU     0.002453      0.002007
 ( 4   3) <--> ( 5   8)       -0.008346      0.000008      0.000006   WU     0.001978      0.001619
 ( 4   3) <--> ( 5   9)        0.005818      0.000004      0.000003   WU     0.000962      0.000787
 ( 4   3) <--> ( 5  10)       -0.020074      0.000045      0.000037   WU     0.011446      0.009365
 ( 4   4) <--> ( 5   1)        0.019498      0.000042      0.000035   WU     0.010798      0.008835
 ( 4   4) <--> ( 5   2)       -0.022295      0.000055      0.000045   WU     0.014118      0.011551
 ( 4   4) <--> ( 5   3)        0.227730      0.005762      0.004715   WU     1.473054      1.205226
 ( 4   4) <--> ( 5   4)       -0.025322      0.000071      0.000058   WU     0.018213      0.014902
 ( 4   4) <--> ( 5   5)       -0.057237      0.000364      0.000298   WU     0.093053      0.076135
 ( 4   4) <--> ( 5   6)        0.018419      0.000038      0.000031   WU     0.009636      0.007884
 ( 4   4) <--> ( 5   7)       -0.005386      0.000003      0.000003   WU     0.000824      0.000674
 ( 4   4) <--> ( 5   8)        0.007199      0.000006      0.000005   WU     0.001472      0.001204
 ( 4   4) <--> ( 5   9)       -0.006958      0.000005      0.000004   WU     0.001375      0.001125
 ( 4   4) <--> ( 5  10)       -0.006764      0.000005      0.000004   WU     0.001299      0.001063
 ( 4   5) <--> ( 5   1)       -0.162187      0.002923      0.002391   WU     0.747153      0.611307
 ( 4   5) <--> ( 5   2)       -0.008615      0.000008      0.000007   WU     0.002108      0.001725
 ( 4   5) <--> ( 5   3)       -0.814309      0.073678      0.060282   WU    18.834672     15.410186
 ( 4   5) <--> ( 5   4)        0.135222      0.002032      0.001662   WU     0.519369      0.424938
 ( 4   5) <--> ( 5   5)        0.100032      0.001112      0.000910   WU     0.284223      0.232546
 ( 4   5) <--> ( 5   6)       -0.036090      0.000145      0.000118   WU     0.036995      0.030269
 ( 4   5) <--> ( 5   7)        0.063738      0.000451      0.000369   WU     0.115391      0.094411
 ( 4   5) <--> ( 5   8)       -0.004951      0.000003      0.000002   WU     0.000696      0.000570
 ( 4   5) <--> ( 5   9)        0.002090      0.000000      0.000000   WU     0.000124      0.000102
 ( 4   5) <--> ( 5  10)        0.008375      0.000008      0.000006   WU     0.001992      0.001630
 ( 4   6) <--> ( 5   1)        0.939192      0.098009      0.080189   WU    25.054678     20.499282
 ( 4   6) <--> ( 5   2)        0.231577      0.005959      0.004875   WU     1.523254      1.246299
 ( 4   6) <--> ( 5   3)        0.689170      0.052773      0.043178   WU    13.490638     11.037794
 ( 4   6) <--> ( 5   4)       -0.070276      0.000549      0.000449   WU     0.140279      0.114774
 ( 4   6) <--> ( 5   5)        0.290194      0.009357      0.007656   WU     2.391977      1.957072
 ( 4   6) <--> ( 5   6)       -0.023423      0.000061      0.000050   WU     0.015584      0.012751
 ( 4   6) <--> ( 5   7)        0.003544      0.000001      0.000001   WU     0.000357      0.000292
 ( 4   6) <--> ( 5   8)       -0.062426      0.000433      0.000354   WU     0.110689      0.090564
 ( 4   6) <--> ( 5   9)        0.004403      0.000002      0.000002   WU     0.000551      0.000451
 ( 4   6) <--> ( 5  10)        0.005052      0.000003      0.000002   WU     0.000725      0.000593
 ( 4   7) <--> ( 5   1)        0.078811      0.000690      0.000565   WU     0.176421      0.144345
 ( 4   7) <--> ( 5   2)       -0.790411      0.069417      0.056795   WU    17.745398     14.518962
 ( 4   7) <--> ( 5   3)       -0.158603      0.002795      0.002287   WU     0.714503      0.584594
 ( 4   7) <--> ( 5   4)       -1.689680      0.317224      0.259547   WU    81.093993     66.349631
 ( 4   7) <--> ( 5   5)       -0.060299      0.000404      0.000331   WU     0.103276      0.084499
 ( 4   7) <--> ( 5   6)       -0.026514      0.000078      0.000064   WU     0.019967      0.016337
 ( 4   7) <--> ( 5   7)        0.043956      0.000215      0.000176   WU     0.054881      0.044902
 ( 4   7) <--> ( 5   8)        0.037170      0.000154      0.000126   WU     0.039242      0.032107
 ( 4   7) <--> ( 5   9)        0.106975      0.001272      0.001040   WU     0.325044      0.265945
 ( 4   7) <--> ( 5  10)        0.007582      0.000006      0.000005   WU     0.001633      0.001336
 ( 4   8) <--> ( 5   1)       -0.065915      0.000483      0.000395   WU     0.123409      0.100971
 ( 4   8) <--> ( 5   2)        0.483814      0.026008      0.021280   WU     6.648696      5.439842
 ( 4   8) <--> ( 5   3)       -0.174005      0.003364      0.002753   WU     0.860014      0.703648
 ( 4   8) <--> ( 5   4)        0.222486      0.005500      0.004500   WU     1.405998      1.150362
 ( 4   8) <--> ( 5   5)       -0.840006      0.078401      0.064146   WU    20.042148     16.398121
 ( 4   8) <--> ( 5   6)        0.235415      0.006158      0.005038   WU     1.574163      1.287951
 ( 4   8) <--> ( 5   7)       -0.007490      0.000006      0.000005   WU     0.001593      0.001304
 ( 4   8) <--> ( 5   8)        0.011336      0.000014      0.000012   WU     0.003650      0.002986
 ( 4   8) <--> ( 5   9)       -0.001298      0.000000      0.000000   WU     0.000048      0.000039
 ( 4   8) <--> ( 5  10)       -0.036282      0.000146      0.000120   WU     0.037390      0.030591
 ( 4   9) <--> ( 5   1)        0.027525      0.000084      0.000069   WU     0.021519      0.017606
 ( 4   9) <--> ( 5   2)       -0.026257      0.000077      0.000063   WU     0.019583      0.016022
 ( 4   9) <--> ( 5   3)       -0.509835      0.028881      0.023630   WU     7.383111      6.040727
 ( 4   9) <--> ( 5   4)       -0.042308      0.000199      0.000163   WU     0.050841      0.041598
 ( 4   9) <--> ( 5   5)       -0.110476      0.001356      0.001110   WU     0.346669      0.283639
 ( 4   9) <--> ( 5   6)       -0.039563      0.000174      0.000142   WU     0.044458      0.036375
 ( 4   9) <--> ( 5   7)        0.249185      0.006899      0.005645   WU     1.763696      1.443024
 ( 4   9) <--> ( 5   8)       -0.027557      0.000084      0.000069   WU     0.021569      0.017647
 ( 4   9) <--> ( 5   9)        0.002973      0.000001      0.000001   WU     0.000251      0.000205
 ( 4   9) <--> ( 5  10)       -0.006967      0.000005      0.000004   WU     0.001379      0.001128
 ( 4  10) <--> ( 5   1)        0.006330      0.000004      0.000004   WU     0.001138      0.000931
 ( 4  10) <--> ( 5   2)       -0.010211      0.000012      0.000009   WU     0.002962      0.002423
 ( 4  10) <--> ( 5   3)        0.997444      0.110544      0.090445   WU    28.259028     23.121023
 ( 4  10) <--> ( 5   4)       -0.229968      0.005876      0.004808   WU     1.502161      1.229041
 ( 4  10) <--> ( 5   5)        0.626496      0.043611      0.035682   WU    11.148507      9.121506
 ( 4  10) <--> ( 5   6)       -0.033240      0.000123      0.000100   WU     0.031383      0.025677
 ( 4  10) <--> ( 5   7)       -0.474759      0.025044      0.020491   WU     6.402143      5.238117
 ( 4  10) <--> ( 5   8)        0.326097      0.011815      0.009667   WU     3.020465      2.471289
 ( 4  10) <--> ( 5   9)       -0.033612      0.000126      0.000103   WU     0.032091      0.026256
 ( 4  10) <--> ( 5  10)        0.021142      0.000050      0.000041   WU     0.012696      0.010388
 ( 4   1) <--> ( 6   1)        1.287732      0.184251      0.127558   WU    47.101102     32.608455
 ( 4   1) <--> ( 6   2)        0.227802      0.005766      0.003992   WU     1.473997      1.020459
 ( 4   1) <--> ( 6   3)       -0.099452      0.001099      0.000761   WU     0.280934      0.194493
 ( 4   1) <--> ( 6   4)        0.047971      0.000256      0.000177   WU     0.065363      0.045251
 ( 4   1) <--> ( 6   5)       -0.035744      0.000142      0.000098   WU     0.036290      0.025124
 ( 4   1) <--> ( 6   6)        0.039348      0.000172      0.000119   WU     0.043976      0.030445
 ( 4   1) <--> ( 6   7)       -0.031650      0.000111      0.000077   WU     0.028454      0.019699
 ( 4   1) <--> ( 6   8)       -0.022237      0.000055      0.000038   WU     0.014045      0.009723
 ( 4   1) <--> ( 6   9)       -0.008818      0.000009      0.000006   WU     0.002209      0.001529
 ( 4   1) <--> ( 6  10)        0.014399      0.000023      0.000016   WU     0.005889      0.004077
 ( 4   2) <--> ( 6   1)        0.068878      0.000527      0.000365   WU     0.134753      0.093291
 ( 4   2) <--> ( 6   2)        1.330266      0.196623      0.136124   WU    50.263993     34.798149
 ( 4   2) <--> ( 6   3)        0.262778      0.007672      0.005312   WU     1.961365      1.357868
 ( 4   2) <--> ( 6   4)        0.067216      0.000502      0.000348   WU     0.128330      0.088844
 ( 4   2) <--> ( 6   5)        0.003684      0.000002      0.000001   WU     0.000385      0.000267
 ( 4   2) <--> ( 6   6)       -0.052589      0.000307      0.000213   WU     0.078555      0.054384
 ( 4   2) <--> ( 6   7)       -0.020285      0.000046      0.000032   WU     0.011688      0.008092
 ( 4   2) <--> ( 6   8)        0.033859      0.000127      0.000088   WU     0.032563      0.022544
 ( 4   2) <--> ( 6   9)        0.035033      0.000136      0.000094   WU     0.034860      0.024134
 ( 4   2) <--> ( 6  10)        0.015936      0.000028      0.000020   WU     0.007213      0.004994
 ( 4   3) <--> ( 6   1)       -0.145469      0.002351      0.001628   WU     0.601066      0.416123
 ( 4   3) <--> ( 6   2)        0.039409      0.000173      0.000119   WU     0.044114      0.030540
 ( 4   3) <--> ( 6   3)        1.169460      0.151960      0.105203   WU    38.846409     26.893668
 ( 4   3) <--> ( 6   4)        0.123832      0.001704      0.001180   WU     0.435557      0.301540
 ( 4   3) <--> ( 6   5)       -0.016134      0.000029      0.000020   WU     0.007393      0.005118
 ( 4   3) <--> ( 6   6)        0.335016      0.012471      0.008634   WU     3.187941      2.207036
 ( 4   3) <--> ( 6   7)        0.153299      0.002611      0.001808   WU     0.667512      0.462123
 ( 4   3) <--> ( 6   8)        0.049611      0.000273      0.000189   WU     0.069909      0.048399
 ( 4   3) <--> ( 6   9)       -0.025312      0.000071      0.000049   WU     0.018199      0.012599
 ( 4   3) <--> ( 6  10)       -0.002070      0.000000      0.000000   WU     0.000122      0.000084
 ( 4   4) <--> ( 6   1)        0.419569      0.019560      0.013541   WU     5.000187      3.461668
 ( 4   4) <--> ( 6   2)        0.426601      0.020221      0.013999   WU     5.169205      3.578680
 ( 4   4) <--> ( 6   3)       -0.268160      0.007990      0.005532   WU     2.042525      1.414056
 ( 4   4) <--> ( 6   4)        1.918080      0.408781      0.283002   WU   104.499307     72.345674
 ( 4   4) <--> ( 6   5)        0.139166      0.002152      0.001490   WU     0.550107      0.380843
 ( 4   4) <--> ( 6   6)        0.041074      0.000187      0.000130   WU     0.047920      0.033176
 ( 4   4) <--> ( 6   7)       -0.052832      0.000310      0.000215   WU     0.079282      0.054887
 ( 4   4) <--> ( 6   8)        0.040602      0.000183      0.000127   WU     0.046825      0.032417
 ( 4   4) <--> ( 6   9)        0.007752      0.000007      0.000005   WU     0.001707      0.001182
 ( 4   4) <--> ( 6  10)       -0.150046      0.002502      0.001732   WU     0.639484      0.442719
 ( 4   5) <--> ( 6   1)       -0.109251      0.001326      0.000918   WU     0.339025      0.234710
 ( 4   5) <--> ( 6   2)        0.505798      0.028426      0.019679   WU     7.266637      5.030748
 ( 4   5) <--> ( 6   3)        0.429486      0.020495      0.014189   WU     5.239367      3.627254
 ( 4   5) <--> ( 6   4)        0.712374      0.056386      0.039037   WU    14.414369      9.979179
 ( 4   5) <--> ( 6   5)        1.651902      0.303198      0.209906   WU    77.508315     53.659603
 ( 4   5) <--> ( 6   6)       -0.212886      0.005036      0.003486   WU     1.287284      0.891197
 ( 4   5) <--> ( 6   7)        0.392555      0.017122      0.011854   WU     4.377054      3.030268
 ( 4   5) <--> ( 6   8)       -0.277021      0.008527      0.005903   WU     2.179742      1.509052
 ( 4   5) <--> ( 6   9)       -0.089493      0.000890      0.000616   WU     0.227489      0.157493
 ( 4   5) <--> ( 6  10)       -0.084257      0.000789      0.000546   WU     0.201646      0.139601
 ( 4   6) <--> ( 6   1)       -0.002217      0.000001      0.000000   WU     0.000140      0.000097
 ( 4   6) <--> ( 6   2)        0.319414      0.011336      0.007848   WU     2.897934      2.006262
 ( 4   6) <--> ( 6   3)       -0.201551      0.004514      0.003125   WU     1.153856      0.798824
 ( 4   6) <--> ( 6   4)        0.332911      0.012314      0.008525   WU     3.148012      2.179393
 ( 4   6) <--> ( 6   5)       -0.347022      0.013380      0.009263   WU     3.420529      2.368059
 ( 4   6) <--> ( 6   6)       -0.853017      0.080849      0.055972   WU    20.667830     14.308498
 ( 4   6) <--> ( 6   7)        1.229098      0.167854      0.116206   WU    42.909449     29.706542
 ( 4   6) <--> ( 6   8)        0.042286      0.000199      0.000138   WU     0.050789      0.035161
 ( 4   6) <--> ( 6   9)       -0.170663      0.003236      0.002240   WU     0.827295      0.572743
 ( 4   6) <--> ( 6  10)        0.033828      0.000127      0.000088   WU     0.032503      0.022502
 ( 4   7) <--> ( 6   1)        0.009766      0.000011      0.000007   WU     0.002709      0.001875
 ( 4   7) <--> ( 6   2)       -0.050337      0.000282      0.000195   WU     0.071971      0.049826
 ( 4   7) <--> ( 6   3)        0.433623      0.020892      0.014464   WU     5.340769      3.697456
 ( 4   7) <--> ( 6   4)       -0.047054      0.000246      0.000170   WU     0.062888      0.043538
 ( 4   7) <--> ( 6   5)        0.250126      0.006951      0.004813   WU     1.777042      1.230260
