 ********* BEGIN READER ****************************
 
 Nucleus            :  Ra  88 242
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 4   4) <--> ( 5  10)        0.171215      0.003257      0.002665   WU     0.240457      0.196738
 ( 4   5) <--> ( 5   1)        1.404285      0.219113      0.179274   WU    16.175696     13.234660
 ( 4   5) <--> ( 5   2)        0.131335      0.001917      0.001568   WU     0.141486      0.115761
 ( 4   5) <--> ( 5   3)       -3.634259      1.467537      1.200712   WU   108.338798     88.640835
 ( 4   5) <--> ( 5   4)        1.048907      0.122245      0.100019   WU     9.024567      7.383737
 ( 4   5) <--> ( 5   5)       -0.107896      0.001294      0.001058   WU     0.095492      0.078130
 ( 4   5) <--> ( 5   6)        0.375147      0.015637      0.012794   WU     1.154395      0.944505
 ( 4   5) <--> ( 5   7)        0.239902      0.006395      0.005232   WU     0.472085      0.386252
 ( 4   5) <--> ( 5   8)        0.107807      0.001291      0.001057   WU     0.095334      0.078000
 ( 4   5) <--> ( 5   9)       -0.102991      0.001179      0.000964   WU     0.087006      0.071187
 ( 4   5) <--> ( 5  10)       -0.140467      0.002192      0.001794   WU     0.161846      0.132419
 ( 4   6) <--> ( 5   1)        1.563194      0.271508      0.222143   WU    20.043698     16.399389
 ( 4   6) <--> ( 5   2)        0.622722      0.043087      0.035253   WU     3.180832      2.602499
 ( 4   6) <--> ( 5   3)       -2.277255      0.576210      0.471444   WU    42.537854     34.803698
 ( 4   6) <--> ( 5   4)       -0.217308      0.005247      0.004293   WU     0.387350      0.316923
 ( 4   6) <--> ( 5   5)        0.150862      0.002529      0.002069   WU     0.186685      0.152742
 ( 4   6) <--> ( 5   6)       -0.026451      0.000078      0.000064   WU     0.005739      0.004696
 ( 4   6) <--> ( 5   7)       -0.158655      0.002797      0.002288   WU     0.206473      0.168932
 ( 4   6) <--> ( 5   8)        0.270745      0.008145      0.006664   WU     0.601275      0.491952
 ( 4   6) <--> ( 5   9)        0.084546      0.000794      0.000650   WU     0.058632      0.047972
 ( 4   6) <--> ( 5  10)        0.008730      0.000008      0.000007   WU     0.000625      0.000512
 ( 4   7) <--> ( 5   1)        0.076621      0.000652      0.000534   WU     0.048156      0.039400
 ( 4   7) <--> ( 5   2)        1.686183      0.315913      0.258474   WU    23.321789     19.081464
 ( 4   7) <--> ( 5   3)       -1.275481      0.180761      0.147896   WU    13.344433     10.918173
 ( 4   7) <--> ( 5   4)       -5.320432      3.145222      2.573363   WU   232.191420    189.974798
 ( 4   7) <--> ( 5   5)        0.133689      0.001986      0.001625   WU     0.146604      0.119949
 ( 4   7) <--> ( 5   6)       -0.227821      0.005767      0.004718   WU     0.425734      0.348328
 ( 4   7) <--> ( 5   7)       -0.236192      0.006199      0.005072   WU     0.457595      0.374396
 ( 4   7) <--> ( 5   8)       -0.222743      0.005513      0.004510   WU     0.406967      0.332973
 ( 4   7) <--> ( 5   9)       -0.000233      0.000000      0.000000   WU     0.000000      0.000000
 ( 4   7) <--> ( 5  10)        0.213098      0.005046      0.004128   WU     0.372487      0.304762
 ( 4   8) <--> ( 5   1)        1.471667      0.240645      0.196891   WU    17.765266     14.535218
 ( 4   8) <--> ( 5   2)       -0.415290      0.019163      0.015679   WU     1.414673      1.157460
 ( 4   8) <--> ( 5   3)        1.441343      0.230830      0.188861   WU    17.040685     13.942379
 ( 4   8) <--> ( 5   4)        2.586196      0.743157      0.608037   WU    54.862445     44.887455
 ( 4   8) <--> ( 5   5)       -0.216899      0.005227      0.004277   WU     0.385893      0.315731
 ( 4   8) <--> ( 5   6)        0.547016      0.033247      0.027202   WU     2.454441      2.008179
 ( 4   8) <--> ( 5   7)       -0.317832      0.011224      0.009183   WU     0.828603      0.677948
 ( 4   8) <--> ( 5   8)        0.085971      0.000821      0.000672   WU     0.060626      0.049603
 ( 4   8) <--> ( 5   9)        0.197608      0.004339      0.003550   WU     0.320304      0.262067
 ( 4   8) <--> ( 5  10)       -0.095142      0.001006      0.000823   WU     0.074251      0.060751
 ( 4   9) <--> ( 5   1)        0.427930      0.020347      0.016648   WU     1.502094      1.228986
 ( 4   9) <--> ( 5   2)        1.786522      0.354629      0.290151   WU    26.179980     21.419984
 ( 4   9) <--> ( 5   3)        0.493873      0.027101      0.022174   WU     2.000703      1.636939
 ( 4   9) <--> ( 5   4)       -4.258964      2.015419      1.648979   WU   148.785387    121.733498
 ( 4   9) <--> ( 5   5)       -2.789875      0.864822      0.707582   WU    63.844258     52.236211
 ( 4   9) <--> ( 5   6)       -0.211018      0.004948      0.004048   WU     0.365250      0.298841
 ( 4   9) <--> ( 5   7)       -0.109377      0.001329      0.001088   WU     0.098131      0.080289
 ( 4   9) <--> ( 5   8)       -0.071872      0.000574      0.000470   WU     0.042372      0.034668
 ( 4   9) <--> ( 5   9)       -0.038623      0.000166      0.000136   WU     0.012236      0.010011
 ( 4   9) <--> ( 5  10)       -0.143329      0.002283      0.001868   WU     0.168507      0.137869
 ( 4  10) <--> ( 5   1)        0.027245      0.000082      0.000067   WU     0.006089      0.004982
 ( 4  10) <--> ( 5   2)        0.432896      0.020822      0.017036   WU     1.537160      1.257677
 ( 4  10) <--> ( 5   3)        4.005278      1.782473      1.458387   WU   131.588432    107.663262
 ( 4  10) <--> ( 5   4)       -0.389594      0.016865      0.013799   WU     1.245024      1.018656
 ( 4  10) <--> ( 5   5)       -5.091013      2.879824      2.356219   WU   212.598776    173.944453
 ( 4  10) <--> ( 5   6)        0.689052      0.052755      0.043163   WU     3.894538      3.186440
 ( 4  10) <--> ( 5   7)        0.494955      0.027220      0.022271   WU     2.009482      1.644121
 ( 4  10) <--> ( 5   8)        0.092389      0.000948      0.000776   WU     0.070015      0.057285
 ( 4  10) <--> ( 5   9)       -0.038082      0.000161      0.000132   WU     0.011896      0.009733
 ( 4  10) <--> ( 5  10)        0.095567      0.001015      0.000830   WU     0.074915      0.061294
 ( 4   1) <--> ( 6   1)        4.320137      2.073731      1.435660   WU   153.090172    105.985504
 ( 4   1) <--> ( 6   2)        0.609665      0.041299      0.028592   WU     3.048839      2.110734
 ( 4   1) <--> ( 6   3)       -0.263842      0.007735      0.005355   WU     0.571006      0.395312
 ( 4   1) <--> ( 6   4)        0.048114      0.000257      0.000178   WU     0.018989      0.013146
 ( 4   1) <--> ( 6   5)        0.121454      0.001639      0.001135   WU     0.120997      0.083767
 ( 4   1) <--> ( 6   6)       -0.146845      0.002396      0.001659   WU     0.176877      0.122453
 ( 4   1) <--> ( 6   7)        0.073131      0.000594      0.000411   WU     0.043869      0.030371
 ( 4   1) <--> ( 6   8)       -0.031550      0.000111      0.000077   WU     0.008165      0.005653
 ( 4   1) <--> ( 6   9)       -0.014078      0.000022      0.000015   WU     0.001626      0.001126
 ( 4   1) <--> ( 6  10)       -0.001847      0.000000      0.000000   WU     0.000028      0.000019
 ( 4   2) <--> ( 6   1)        0.237376      0.006261      0.004334   WU     0.462195      0.319981
 ( 4   2) <--> ( 6   2)        3.921638      1.708805      1.183019   WU   126.150043     87.334645
 ( 4   2) <--> ( 6   3)        0.243431      0.006584      0.004558   WU     0.486077      0.336515
 ( 4   2) <--> ( 6   4)       -0.987555      0.108363      0.075020   WU     7.999724      5.538270
 ( 4   2) <--> ( 6   5)        0.295592      0.009708      0.006721   WU     0.716701      0.496178
 ( 4   2) <--> ( 6   6)       -0.004442      0.000002      0.000002   WU     0.000162      0.000112
 ( 4   2) <--> ( 6   7)       -0.068012      0.000514      0.000356   WU     0.037942      0.026268
 ( 4   2) <--> ( 6   8)       -0.154271      0.002644      0.001831   WU     0.195219      0.135152
 ( 4   2) <--> ( 6   9)        0.122644      0.001671      0.001157   WU     0.123381      0.085417
 ( 4   2) <--> ( 6  10)       -0.119519      0.001587      0.001099   WU     0.117172      0.081119
 ( 4   3) <--> ( 6   1)       -1.201742      0.160465      0.111091   WU    11.846085      8.201136
 ( 4   3) <--> ( 6   2)       -0.112763      0.001413      0.000978   WU     0.104300      0.072208
 ( 4   3) <--> ( 6   3)        3.455089      1.326404      0.918280   WU    97.919859     67.790672
 ( 4   3) <--> ( 6   4)       -2.345890      0.611467      0.423323   WU    45.140644     31.251215
 ( 4   3) <--> ( 6   5)        0.370337      0.015239      0.010550   WU     1.124985      0.778836
 ( 4   3) <--> ( 6   6)        0.177631      0.003506      0.002427   WU     0.258816      0.179181
 ( 4   3) <--> ( 6   7)        0.352779      0.013828      0.009573   WU     1.020842      0.706737
 ( 4   3) <--> ( 6   8)        0.718912      0.057426      0.039756   WU     4.239395      2.934965
 ( 4   3) <--> ( 6   9)        0.699709      0.054399      0.037661   WU     4.015939      2.780265
 ( 4   3) <--> ( 6  10)       -0.146922      0.002398      0.001660   WU     0.177061      0.122581
 ( 4   4) <--> ( 6   1)       -1.248948      0.173319      0.119990   WU    12.795024      8.858093
 ( 4   4) <--> ( 6   2)       -0.306365      0.010429      0.007220   WU     0.769895      0.533004
 ( 4   4) <--> ( 6   3)        4.459683      2.209863      1.529905   WU   163.139925    112.943025
 ( 4   4) <--> ( 6   4)        2.525557      0.708715      0.490649   WU    52.319863     36.221444
 ( 4   4) <--> ( 6   5)       -0.826596      0.075918      0.052559   WU     5.604529      3.880059
 ( 4   4) <--> ( 6   6)        0.480060      0.025606      0.017728   WU     1.890359      1.308710
 ( 4   4) <--> ( 6   7)        0.298269      0.009885      0.006843   WU     0.729740      0.505205
 ( 4   4) <--> ( 6   8)       -0.269343      0.008061      0.005580   WU     0.595064      0.411967
 ( 4   4) <--> ( 6   9)       -0.538007      0.032161      0.022265   WU     2.374255      1.643715
 ( 4   4) <--> ( 6  10)        0.406428      0.018354      0.012706   WU     1.354937      0.938033
 ( 4   5) <--> ( 6   1)        0.117749      0.001541      0.001067   WU     0.113727      0.078734
 ( 4   5) <--> ( 6   2)       -1.090757      0.132195      0.091519   WU     9.759068      6.756278
 ( 4   5) <--> ( 6   3)        1.638055      0.298136      0.206402   WU    22.009446     15.237309
 ( 4   5) <--> ( 6   4)        2.516803      0.703811      0.487253   WU    51.957786     35.970775
 ( 4   5) <--> ( 6   5)        5.909406      3.880120      2.686237   WU   286.444167    198.307500
 ( 4   5) <--> ( 6   6)        0.997086      0.110465      0.076475   WU     8.154881      5.645687
 ( 4   5) <--> ( 6   7)        3.098285      1.066597      0.738413   WU    78.739932     54.512260
 ( 4   5) <--> ( 6   8)       -0.566320      0.035635      0.024671   WU     2.630729      1.821274
 ( 4   5) <--> ( 6   9)        0.188910      0.003965      0.002745   WU     0.292728      0.202658
 ( 4   5) <--> ( 6  10)        0.527372      0.030902      0.021394   WU     2.281319      1.579375
 ( 4   6) <--> ( 6   1)       -0.156684      0.002728      0.001888   WU     0.201374      0.139412
 ( 4   6) <--> ( 6   2)        0.512154      0.029145      0.020177   WU     2.151560      1.489542
 ( 4   6) <--> ( 6   3)       -3.889396      1.680822      1.163646   WU   124.084253     85.904483
 ( 4   6) <--> ( 6   4)       -2.805041      0.874251      0.605251   WU    64.540285     44.681736
 ( 4   6) <--> ( 6   5)       -6.307152      4.420019      3.060013   WU   326.301458    225.901009
 ( 4   6) <--> ( 6   6)        4.141610      1.905881      1.319456   WU   140.698917     97.406942
 ( 4   6) <--> ( 6   7)        2.567110      0.732228      0.506927   WU    54.055676     37.423160
 ( 4   6) <--> ( 6   8)        0.188963      0.003967      0.002747   WU     0.292890      0.202770
 ( 4   6) <--> ( 6   9)       -0.163898      0.002985      0.002066   WU     0.220345      0.152546
 ( 4   6) <--> ( 6  10)        1.147727      0.146364      0.101329   WU    10.805122      7.480469
 ( 4   7) <--> ( 6   1)       -0.059884      0.000398      0.000276   WU     0.029416      0.020365
 ( 4   7) <--> ( 6   2)        0.554475      0.034160      0.023649   WU     2.521829      1.745881
 ( 4   7) <--> ( 6   3)       -1.022571      0.116184      0.080435   WU     8.577082      5.937980
 ( 4   7) <--> ( 6   4)        2.283892      0.579574      0.401243   WU    42.786195     29.621212
 ( 4   7) <--> ( 6   5)        6.913326      5.310453      3.676467   WU   392.036440    271.409843
 ( 4   7) <--> ( 6   6)        6.373841      4.513984      3.125066   WU   333.238273    230.703420
 ( 4   7) <--> ( 6   7)       -5.049892      2.833490      1.961647   WU   209.178278    144.815731
 ( 4   7) <--> ( 6   8)       -0.376743      0.015771      0.010918   WU     1.164242      0.806013
 ( 4   7) <--> ( 6   9)        1.099994      0.134443      0.093076   WU     9.925051      6.871189
 ( 4   7) <--> ( 6  10)        0.348812      0.013519      0.009359   WU     0.998008      0.690929
 ( 4   8) <--> ( 6   1)        0.172614      0.003311      0.002292   WU     0.244401      0.169201
 ( 4   8) <--> ( 6   2)        1.310014      0.190682      0.132011   WU    14.076818      9.745489
 ( 4   8) <--> ( 6   3)        1.494440      0.248150      0.171796   WU    18.319319     12.682605
 ( 4   8) <--> ( 6   4)       -0.036092      0.000145      0.000100   WU     0.010685      0.007397
 ( 4   8) <--> ( 6   5)        3.501826      1.362532      0.943291   WU   100.586941     69.637113
 ( 4   8) <--> ( 6   6)       -2.187496      0.531682      0.368088   WU    39.250644     27.173523
 ( 4   8) <--> ( 6   7)       -3.429683      1.306970      0.904825   WU    96.485125     66.797394
 ( 4   8) <--> ( 6   8)        2.582975      0.741306      0.513212   WU    54.725865     37.887137
 ( 4   8) <--> ( 6   9)        0.156494      0.002721      0.001884   WU     0.200885      0.139074
 ( 4   8) <--> ( 6  10)        4.365371      2.117385      1.465882   WU   156.312852    108.216590
 ( 4   9) <--> ( 6   1)        0.149980      0.002499      0.001730   WU     0.184509      0.127737
 ( 4   9) <--> ( 6   2)        0.347909      0.013449      0.009311   WU     0.992852      0.687359
 ( 4   9) <--> ( 6   3)        0.808744      0.072674      0.050313   WU     5.365063      3.714275
 ( 4   9) <--> ( 6   4)       -0.414944      0.019131      0.013244   WU     1.412312      0.977755
 ( 4   9) <--> ( 6   5)       -5.151208      2.948327      2.041150   WU   217.655967    150.684900
 ( 4   9) <--> ( 6   6)       -3.678549      1.503525      1.040902   WU   110.995509     76.843045
 ( 4   9) <--> ( 6   7)        4.134334      1.899191      1.314824   WU   140.204977     97.064984
 ( 4   9) <--> ( 6   8)       -5.191183      2.994264      2.072952   WU   221.047180    153.032663
 ( 4   9) <--> ( 6   9)        3.898469      1.688674      1.169082   WU   124.663861     86.305750
 ( 4   9) <--> ( 6  10)        1.042937      0.120857      0.083671   WU     8.922121      6.176853
 ( 4  10) <--> ( 6   1)       -0.031213      0.000108      0.000075   WU     0.007991      0.005533
 ( 4  10) <--> ( 6   2)       -0.529228      0.031120      0.021545   WU     2.297404      1.590511
 ( 4  10) <--> ( 6   3)       -0.189947      0.004009      0.002775   WU     0.295949      0.204888
 ( 4  10) <--> ( 6   4)        0.087926      0.000859      0.000595   WU     0.063415      0.043902
 ( 4  10) <--> ( 6   5)        1.452338      0.234365      0.162253   WU    17.301665     11.978076
 ( 4  10) <--> ( 6   6)       -0.434043      0.020933      0.014492   WU     1.545315      1.069833
 ( 4  10) <--> ( 6   7)       -4.903951      2.672082      1.849903   WU   197.262556    136.566385
 ( 4  10) <--> ( 6   8)        2.808889      0.876651      0.606912   WU    64.717451     44.804389
